address,lat,lng
"Coronel Martiniano Chilavert 6006, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.68320000203475,-58.47222997735824
"Coronel Martiniano Chilavert 5244, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.677656427823926,-58.46574569185715
"Coronel Martiniano Chilavert 5244, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.677656427823926,-58.46574569185715
"Coronel Martiniano Chilavert 5244, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.677656427823926,-58.46574569185715
"Coronel Martiniano Chilavert 3500, Villa Soldati, Ciudad de Buenos Aires, C1437, Ciudad Autónoma de Buenos Aires",-34.662488148254624,-58.44835144316448
"Coronel Martiniano Chilavert 5132, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.677400948031256,-58.46545640527774
"José León Suárez 3840, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.677229991498045,-58.493980010270135
"José León Suárez 3840, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.677229991498045,-58.493980010270135
"Coronel Martiniano Chilavert 5181, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.677322856804885,-58.46555838265619
"José León Suárez 3852, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.67742000924303,-58.493729978098415
"Corvalán 2575, Villa Lugano, Capital Federal, C1439, Ciudad Autónoma de Buenos Aires",-34.66153999076297,-58.48059997823117
"José Barros Pazos 3551, Villa Soldati, Ciudad de Buenos Aires, C1437, Ciudad Autónoma de Buenos Aires",-34.66222001456759,-58.44996998945716
"Ricardo Güiraldes 3159, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.66821001594337,-58.48115997318233
"Comandante Celedonio Escalada 5302, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.673965629700504,-58.47181522193189
"Avenida Coronel Roca 4592, Villa Riachuelo, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.6809954547488,-58.45086024060441
"Saraza 5653, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.67210001529758,-58.48108000982603
"Avenida Larrazábal 3559, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.672086390159045,-58.47783308750416
"José Martí 3455, Villa Soldati, Ciudad de Buenos Aires, C1437, Ciudad Autónoma de Buenos Aires",-34.66381999415523,-58.4390300132516
"Pedernera 2744, Villa Soldati, Ciudad de Buenos Aires, C1437, Ciudad Autónoma de Buenos Aires",-34.65559001297485,-58.43643003070561
"O'Gorman 3110, Villa Soldati, Ciudad de Buenos Aires, C1437, Ciudad Autónoma de Buenos Aires",-34.657499997251435,-58.42994998136068
"Avenida Castañares 5948, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.675480017753074,-58.482829983570994
"Julio Troxler 3220, Villa Soldati, Ciudad de Buenos Aires, C1437, Ciudad Autónoma de Buenos Aires",-34.66816001789093,-58.43473001310356
"Avenida Int. Francisco Rabanal 3220, Villa Soldati, Ciudad de Buenos Aires, C1437, Ciudad Autónoma de Buenos Aires",-34.66563999870123,-58.438990031573454
"Condor 2150, Villa Soldati, Ciudad de Buenos Aires, C1437, Ciudad Autónoma de Buenos Aires",-34.65756998614295,-58.42912000530824
"Castañón 3647, Villa Soldati, Ciudad de Buenos Aires, C1437, Ciudad Autónoma de Buenos Aires",-34.66559000064879,-58.4326099783334
"Avenida Fernández de la Cruz 4602, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.674819984787526,-58.459740019617485
"Oliden 4059, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.675140005850764,-58.47606000419523
"Cosquín 5172, Villa Riachuelo, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.68927998314113,-58.47133998687907
"Unanue 6952, Villa Riachuelo, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.688009999081494,-58.48220997419311
"Gregorio Matorras de San Martín, Villa Soldati, Ciudad de Buenos Aires, C1437, Ciudad Autónoma de Buenos Aires",-34.65663251959795,-58.43193075700589
"Condor 2482, Villa Soldati, Ciudad de Buenos Aires, C1437, Ciudad Autónoma de Buenos Aires",-34.65943001427661,-58.43226003387582
"Araujo 2561, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.660929997759375,-58.47973999496537
"Santander 4871, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.66457000685137,-58.47610996033815
"Miralla 2751, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.66365998362362,-58.481170031466135
"Pasaje B, Villa Soldati, Ciudad de Buenos Aires, C1437, Ciudad Autónoma de Buenos Aires",-34.657107571734024,-58.45917787355684
"Araujo 2631, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.66150000908482,-58.47901001501782
"Tabaré 6636, Villa Riachuelo, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.6921600050722,-58.4715699863022
"Avenida Lisandro de la Torre 4075, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.67768999034431,-58.48160999756381
"Coronel Pedro García 5710, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.683080015090795,-58.467729985000446
"Coronel Martiniano Chilavert 6006, Villa Lugano, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.68320000203475,-58.47222997735824
"Campana 2510, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60755329863871,-58.49215778261088
"Avenida San Martín 6400, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.593960116106615,-58.50512439891956
"San Nicolás 1598, Villa Santa Rita, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.61791997990474,-58.48968998458688
"General José G. Artigas 3188, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.59772219856433,-58.48607888621533
"General José G. Artigas 3188, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.59772219856433,-58.48607888621533
"General José G. Artigas 3188, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.59772219856433,-58.48607888621533
"Franco 3635, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.58748000887571,-58.51633001981132
"Franco 3635, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.58748000887571,-58.51633001981132
"San Nicolás 1504, Villa Santa Rita, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.618630010922736,-58.48880996857248
"Franco 3635, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.58748000887571,-58.51633001981132
"Franco 3635, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.58748000887571,-58.51633001981132
"Campana 2218, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.610059574464216,-58.48984970359916
"Campana 2218, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.610059574464216,-58.48984970359916
"Campana 2218, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.610059574464216,-58.48984970359916
"Campana 2218, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.610059574464216,-58.48984970359916
"Joaquín V. González 4532, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.594889988468445,-58.51298999903398
"General José G. Artigas 3188, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.59772219856433,-58.48607888621533
"Campana 2110, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.61049000947293,-58.489440036234186
"Campana 1807, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.613929984445654,-58.48653998155452
"Campana 1807, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.613929984445654,-58.48653998155452
"Campana 1807, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.613929984445654,-58.48653998155452
"Avenida San Martín 4202, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.59887998392753,-58.48097003925636
"Marcos Paz 4080, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.60330001292904,-58.51801997912955
"José Ingenieros 2930, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.611189982207115,-58.48226998861985
"Galicia 2744, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.617419999380324,-58.47376998442866
"Galicia 2744, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.617419999380324,-58.47376998442866
"Galicia 2744, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.617419999380324,-58.47376998442866
"Marcos Paz 2713, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.613699985022514,-58.5084599994628
"Cervantes 2613, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.61645000363535,-58.51614997653111
"Cervantes 2613, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.61645000363535,-58.51614997653111
"Cervantes 2613, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.61645000363535,-58.51614997653111
"Cervantes 2613, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.61645000363535,-58.51614997653111
"Llavallol 3792, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59698279985852,-58.50288911291003
"General José G. Artigas 1275, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61600288232938,-58.47046384185576
"Campana 1712, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61496861208972,-58.48589171459991
"Joaquín V. González 4532, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.594889988468445,-58.51298999903398
"Ricardo Gutiérrez 2289, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60057685077223,-58.47993428846799
"Gutenberg & Avenida San Martín, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59450995297847,-58.50365993497133
"San Nicolás 2605, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60834764495394,-58.49909734627308
"San Nicolás 2605, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60834764495394,-58.49909734627308
"Bermúdez 3606, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.60857998328683,-58.523710034100205
"Campana 1242, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.6197251229198,-58.48210946981397
"Campana 1242, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.6197251229198,-58.48210946981397
"Campana 1242, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.6197251229198,-58.48210946981397
"San Blas 3436, Villa Santa Rita, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.614950020152584,-58.488030032482015
"Benito Juárez 3161, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.6111197171986,-58.51280425313753
"Juan Agustín García 2924, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61065002000456,-58.48259000968309
"Avenida San Martín 7300, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.590060000582625,-58.516669989804114
"Terrada 2318, Villa del Parque, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.60821998054544,-58.482299995833216
"Avenida Francisco Beiró 3272, Villa del Parque, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.597980018983584,-58.49894997593898
"Avenida Salvador María del Carril 4659, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.604170012569135,-58.52020002832646
"Andrés Lamas 2086, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.605969984366546,-58.470180015298624
"San Blas 2636, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.60970998956343,-58.47806998457669
"Cuenca 2519, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.606650008171165,-58.490899996129286
"Avenida San Martín 7216, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59030999084484,-58.51583003928691
"Avenida San Martín 6886, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.591849997915254,-58.51075001922936
"San Blas 2636, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.60970998956343,-58.47806998457669
"Avenida San Martín 7216, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59030999084484,-58.51583003928691
"Campana 2186, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.61021358484015,-58.489713227394816
"Campana 2014, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.6118739984343,-58.48834722311135
"Campana 1872, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61340037824499,-58.48713338416352
"Campana 1872, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61340037824499,-58.48713338416352
"San Nicolás 4406, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59504125869253,-58.510860753267046
"San Nicolás 4406, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59504125869253,-58.510860753267046
"Marcos Paz 3541, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.607018812696126,-58.51450166921277
"Bahía Blanca 3445, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.602975107165385,-58.50759275396749
"Bahía Blanca 3445, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.602975107165385,-58.50759275396749
"Bahía Blanca 3445, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.602975107165385,-58.50759275396749
"Bahía Blanca 3445, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.602975107165385,-58.50759275396749
"Mercedes 3174, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60631713973872,-58.50742850244444
"San Nicolás 1608, Villa Santa Rita, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.617754566083605,-58.48992834470941
"Avenida Juan B. Justo 5831, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61922998755203,-58.47741996798544
"Galicia 2162, Villa General Mitre, Capital Federal, C1416, Ciudad Autónoma de Buenos Aires",-34.6138099975017,-58.46696002337474
"Campana 3566, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59781942488697,-58.500068811689
"Avenida San Martín 6400, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.593960116106615,-58.50512439891956
"Campana 2396, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60868999576601,-58.49110996280383
"Avenida Lincoln 3673, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.60007784731286,-58.505811679341626
"Desaguadero 3133, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.61279000370428,-58.51466998388743
"Helguera, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.6157143048012,-58.481640232665136
"San Nicolás 1091, Villa Santa Rita, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.622219980052776,-58.48416002396688
"Adolfo P. Carranza 3122, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60932999598297,-58.4871599909324
"Carlos Chagas 2795, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.61300998675311,-58.50845002499803
"Benito Juárez 3781, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.60617001848583,-58.51729997364679
"Avenida Juan B. Justo 4075, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.60502999583493,-58.4594599802324
"Melincué 4460, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.61129002022152,-58.50774996844481
"Pasaje Benjamín J. Lavaisse, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.60209995489666,-58.51244492387047
"Avenida Francisco Beiró 4640, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.60850001993054,-58.51597001706993
"Terrero 1538, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61065999446933,-58.464700010821545
"Lomas de Zamora, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.61602495732532,-58.51297989884064
"Escalada de San Martín, Villa Santa Rita, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.61943211374954,-58.48542838122735
"Tres Arroyos 2214, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61305001034078,-58.4683000382354
"Avenida Francisco Beiró 4275, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.60552000189457,-58.51140003582063
"Tinogasta 3183, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.600449998211324,-58.49561003898066
"Alejandro Magariños Cervantes 1991, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.60760998754185,-58.46854001212331
"Avenida Nazca 2625, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60540998941539,-58.486360022093336
"Pedro Lozano 4408, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60926998155623,-58.50835002889315
"Avenida San Martín 7167, Villa Devoto, Capital Federal, C1419, Ciudad Autónoma de Buenos Aires",-34.59051999942889,-58.51463000220927
"Cuenca 3230, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.600350002106445,-58.49612996843463
"Avenida Juan B. Justo 4901, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61126001300815,-58.46798999163694
"Helguera, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.6157143048012,-58.481640232665136
"Cuenca 2845, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60337000182055,-58.49372000363363
"Marcos Paz 4025, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.603539986816955,-58.51768998360154
"Avenida San Martín 5060, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.59739001681907,-58.48969995905165
"Tres Arroyos 2835, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61707001301323,-58.47602002251708
"Nicasio Oroño 1925, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.60414000535577,-58.46129997561746
"Marcos Paz 4559, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59970252980185,-58.521130900327016
"Argerich 3166, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.59946001162727,-58.49287996929739
"Santo Tomé 3068, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.605949993527474,-58.48896000463933
"Nazarre 3077, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60097998594911,-58.49264996987425
"Tinogasta 3150, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60028998767971,-58.49519999627732
"José Ingenieros 2926, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61116001690326,-58.48220997419311
"Santo Tomé 3120, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60637001069559,-58.48968998458688
"José Cubas 4430, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.600400000158885,-58.5192699723501
"Avenida San Martín 7386, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.58979999394612,-58.51755000581851
"Nazarre 2602, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.59810998039232,-58.48761001531389
"Avenida General Paz 2785, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59931876581431,-58.523750686978126
"Sánchez 2202, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.60343001624729,-58.46838997605647
"Ladines 3809, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59114998327156,-58.516639982590746
"Campana 1556, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61652906649772,-58.48464237251256
"Mercedes 3480, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.60369765680053,-58.50981090183211
"Lascano 3224, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60924001625238,-58.489329981845486
"Condarco 1481, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.61531999735875,-58.47461999322968
"José Luis Cantilo 4647, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.60704001812592,-58.51761002024524
"Cuenca 2756, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60430001588738,-58.49309999425574
"Pedro Lozano 2847, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.59869000809206,-58.49086001445114
"Avenida Segurola 2635, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.61211999627395,-58.50800000061653
"Melincué 3772, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.606550012066286,-58.50003995862791
"San Nicolás 1383, Villa Santa Rita, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.61964868204644,-58.48735450851067
"José Ingenieros 2930, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.611189982207115,-58.48226998861985
"Mercedes 3275, Villa Devoto, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60535001689817,-58.508150036683375
"Elpidio González 3796, Villa Santa Rita, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.61518001957572,-58.492839987619234
"Tinogasta 3730, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60404998371566,-58.50152003509064
"Carlos Antonio López 3421, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.589699997841244,-58.50997997378464
"Melincué 2476, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.59780999207767,-58.485449998865576
"Tinogasta 2742, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.59746000571058,-58.49044997174779
"Manuel R. Trelles 1469, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.610460002259565,-58.462630016013335
"Franco 3340, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.58510000937856,-58.51237996412087
"Terrada 2983, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60131999785142,-58.48826003190514
"Sanabria 4276, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.60026843214178,-58.51683633260173
"Nicasio Oroño 1957, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.604097391150894,-58.46128914165481
"Mercedes 4479, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.5972699879656,-58.51545000379693
"Desaguadero 3712, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.60811000997578,-58.51959996787812
"Alfredo R. Bufano 2591, Villa del Parque, Ciudad de Buenos Aires, C1417, Ciudad Autónoma de Buenos Aires",-34.60373000456194,-58.47841003838853
"Mercedes 4213, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.599089992511594,-58.51380002615685
"Cuenca 1001, Villa Santa Rita, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.6213299895736,-58.47888001169957
"Avenida San Martín 2336, Villa General Mitre, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.60402001841181,-58.4607600134149
